collection_date,Year,Month,woy,collection_id,site_code,calculated_county,calculated_city,longitude,latitude,trap_type,num_trap,trap_nights,trap_problem,species,females_mixed,coordinate_precision
2019-05-09,2019,5,19,1586848,4091,San Bernardino,Ontario,-117.648962,34.07812,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-05-16,2019,5,20,1586863,4106,San Bernardino,Chino,-117.701541,34.023205,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-05-22,2019,5,21,1829484,4115,San Bernardino,Ontario,-117.647421,34.072731,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-05-29,2019,5,22,1829497,4128,San Bernardino,Rancho Cucamonga,-117.62116,34.128624,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-04,2019,6,23,1850812,4135,San Bernardino,Chino,-117.698343,34.016536,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-04,2019,6,23,1850814,4137,San Bernardino,Chino,-117.705516,34.012424,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-05,2019,6,23,1850818,4141,San Bernardino,Montclair,-117.70511,34.054148,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-06,2019,6,23,1850822,4145,San Bernardino,Chino,-117.705058,34.021735,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-12,2019,6,24,1850828,4151,San Bernardino,Chino,-117.704279,34.021925,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-06-12,2019,6,24,1850830,4153,San Bernardino,Chino,-117.704875,34.022543,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-06-13,2019,6,24,1850833,4156,San Bernardino,Chino,-117.703041,34.023351,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-13,2019,6,24,1850834,4157,San Bernardino,Chino,-117.703901,34.024236,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-13,2019,6,24,1850835,4158,San Bernardino,Chino,-117.702675,34.023319,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-14,2019,6,24,1850838,4160,San Bernardino,Montclair,-117.690258,34.070662,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-14,2019,6,24,1850840,4162,San Bernardino,Montclair,-117.69296,34.072071,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-06-19,2019,6,25,1854240,4165,San Bernardino,Montclair,-117.693632,34.071525,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-19,2019,6,25,1854241,4166,San Bernardino,Montclair,-117.695412,34.072257,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-19,2019,6,25,1854243,4168,San Bernardino,Montclair,-117.695953,34.070838,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-06-20,2019,6,25,1854244,4169,San Bernardino,Montclair,-117.699444,34.054811,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-06-20,2019,6,25,1854246,4171,San Bernardino,Montclair,-117.69486,34.053288,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-20,2019,6,25,1854247,4172,San Bernardino,Montclair,-117.696397,34.052602,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-20,2019,6,25,1854248,4173,San Bernardino,Montclair,-117.698826,34.052412,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-06-21,2019,6,25,1854249,4174,San Bernardino,Montclair,-117.69571,34.067306,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-24,2019,6,25,1858038,4168,San Bernardino,Montclair,-117.695953,34.070838,CO2,1,1,N,Aedes aegypti,1,Exact
2019-06-26,2019,6,26,1859284,4179,San Bernardino,Montclair,-117.701392,34.05006,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-06-26,2019,6,26,1859287,4182,San Bernardino,Montclair,-117.699467,34.048722,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-27,2019,6,26,1859290,4185,San Bernardino,Montclair,-117.697306,34.052186,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-27,2019,6,26,1859292,4187,San Bernardino,Montclair,-117.696764,34.050625,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-27,2019,6,26,1859293,4188,San Bernardino,Montclair,-117.698368,34.04903,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-06-28,2019,6,26,1859294,4189,San Bernardino,Montclair,-117.690983,34.054954,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-06-28,2019,6,26,1859296,4191,San Bernardino,Montclair,-117.692044,34.053301,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-03,2019,7,27,1862329,4198,San Bernardino,Ontario,-117.625286,34.027689,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-09,2019,7,28,1867012,4203,San Bernardino,Ontario,-117.649985,34.058808,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-09,2019,7,28,1867013,4204,San Bernardino,Chino,-117.712476,34.007626,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-10,2019,7,28,1867017,4208,San Bernardino,Ontario,-117.645249,34.021817,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-11,2019,7,28,1867557,282,San Bernardino,Ontario,-117.65149,34.058227,CO2,1,1,N,Aedes aegypti,2,Exact
2019-07-11,2019,7,28,1867558,283,San Bernardino,Ontario,-117.651453,34.056652,CO2,1,1,N,Aedes aegypti,1,Exact
2019-07-18,2019,7,29,1873462,4215,San Bernardino,Ontario,-117.625309,34.028387,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-07-19,2019,7,29,1873465,4217,San Bernardino,Chino,-117.704187,34.021023,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-19,2019,7,29,1873466,4218,San Bernardino,Chino,-117.703385,34.021961,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-07-19,2019,7,29,1873467,4219,San Bernardino,Chino,-117.704194,34.022993,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-07-19,2019,7,29,1873470,4222,San Bernardino,Chino Hills,-117.703912,33.973798,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-23,2019,7,30,1878341,4223,San Bernardino,Ontario,-117.642155,34.021126,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-23,2019,7,30,1878343,4225,San Bernardino,Ontario,-117.643828,34.02172,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-23,2019,7,30,1878344,4226,San Bernardino,Ontario,-117.646683,34.023171,BGSENT,1,1,N,Aedes aegypti,18,Exact
2019-07-24,2019,7,30,1878346,4228,San Bernardino,Chino Hills,-117.702284,33.97486,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-07-24,2019,7,30,1878347,4229,San Bernardino,Chino Hills,-117.703408,33.974362,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-24,2019,7,30,1878348,4300,San Bernardino,Chino Hills,-117.70492,33.974352,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-24,2019,7,30,1878349,4301,San Bernardino,Chino Hills,-117.704462,33.974588,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-24,2019,7,30,1878350,4302,San Bernardino,Chino Hills,-117.702675,33.973536,BGSENT,1,1,N,Aedes aegypti,6,Exact
2019-07-25,2019,7,30,1878352,4231,San Bernardino,Ontario,-117.623819,34.028769,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-25,2019,7,30,1878353,4232,San Bernardino,Ontario,-117.623786,34.031168,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-07-25,2019,7,30,1878354,4233,San Bernardino,Ontario,-117.626271,34.029359,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-26,2019,7,30,1878359,4236,San Bernardino,Montclair,-117.706478,34.055126,BGSENT,1,1,N,Aedes aegypti,23,Exact
2019-07-30,2019,7,31,1884273,4237,San Bernardino,Ontario,-117.647197,34.022208,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-30,2019,7,31,1884274,4238,San Bernardino,Ontario,-117.644791,34.023134,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-07-30,2019,7,31,1884275,4239,San Bernardino,Ontario,-117.646074,34.021577,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-07-31,2019,7,31,1884279,4242,San Bernardino,Montclair,-117.707224,34.054361,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-07-31,2019,7,31,1884280,4243,San Bernardino,Montclair,-117.70423,34.055557,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-07-31,2019,7,31,1884282,4236,San Bernardino,Montclair,-117.706478,34.055126,BGSENT,1,1,N,Aedes aegypti,18,Exact
2019-07-31,2019,7,31,1884283,4245,San Bernardino,Montclair,-117.705564,34.056576,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-01,2019,8,31,1884284,4246,San Bernardino,Ontario,-117.661062,34.069073,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-08-01,2019,8,31,1884285,4247,San Bernardino,Ontario,-117.659183,34.067241,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-01,2019,8,31,1884286,4248,San Bernardino,Ontario,-117.661589,34.06764,BGSENT,1,1,N,Aedes aegypti,16,Exact
2019-08-01,2019,8,31,1884288,4250,San Bernardino,Ontario,-117.650888,34.063344,BGSENT,1,1,N,Aedes aegypti,14,Exact
2019-08-06,2019,8,32,1889170,4251,San Bernardino,Montclair,-117.708065,34.053241,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-08-06,2019,8,32,1889171,4252,San Bernardino,Montclair,-117.706529,34.055005,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-06,2019,8,32,1889172,4253,San Bernardino,Montclair,-117.707958,34.05399,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-08-06,2019,8,32,1889173,4254,San Bernardino,Montclair,-117.70846,34.054464,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-08-06,2019,8,32,1889174,4255,San Bernardino,Montclair,-117.708927,34.05357,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-08-07,2019,8,32,1889009,287,San Bernardino,Chino,-117.65735,34.024904,BGSENT,1,1,N,Aedes aegypti,6,Exact
2019-08-07,2019,8,32,1889176,4257,San Bernardino,Ontario,-117.646094,34.023153,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-08-07,2019,8,32,1889177,4258,San Bernardino,Ontario,-117.645524,34.022152,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-08-07,2019,8,32,1889178,4259,San Bernardino,Ontario,-117.643841,34.022612,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-08-07,2019,8,32,1889179,4260,San Bernardino,Ontario,-117.64502,34.023561,BGSENT,1,1,N,Aedes aegypti,9,Exact
2019-08-08,2019,8,32,1889010,4233,San Bernardino,Ontario,-117.626271,34.029359,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-08-08,2019,8,32,1889180,4261,San Bernardino,Ontario,-117.662758,34.064564,BGSENT,1,1,N,Aedes aegypti,6,Exact
2019-08-08,2019,8,32,1889182,4263,San Bernardino,Ontario,-117.665142,34.066193,BGSENT,1,1,N,Aedes aegypti,7,Exact
2019-08-08,2019,8,32,1889183,4264,San Bernardino,Ontario,-117.665142,34.064065,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-08,2019,8,32,1889184,4265,San Bernardino,Ontario,-117.664362,34.064897,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-08-09,2019,8,32,1889011,288,San Bernardino,Chino,-117.672108,34.012276,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-08-12,2019,8,32,1893473,289,San Bernardino,Ontario,-117.623796,34.028553,CO2,1,1,N,Aedes aegypti,2,Exact
2019-08-12,2019,8,32,1893474,4233,San Bernardino,Ontario,-117.626271,34.029359,CO2,1,1,N,Aedes aegypti,2,Exact
2019-08-12,2019,8,32,1893476,290,San Bernardino,Ontario,-117.624736,34.029269,CO2,1,1,N,Aedes aegypti,1,Exact
2019-08-12,2019,8,32,1893477,291,San Bernardino,Ontario,-117.624713,34.028049,CO2,1,1,N,Aedes aegypti,3,Exact
2019-08-13,2019,8,33,1893359,4266,San Bernardino,Chino,-117.656723,34.023376,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-08-13,2019,8,33,1893360,4267,San Bernardino,Chino,-117.656341,34.025431,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-08-13,2019,8,33,1893361,4268,San Bernardino,Chino,-117.657533,34.02486,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-08-13,2019,8,33,1893362,4269,San Bernardino,Chino,-117.657258,34.023761,BGSENT,1,1,N,Aedes aegypti,14,Exact
2019-08-13,2019,8,33,1893363,4270,San Bernardino,Chino,-117.657716,34.026141,BGSENT,1,1,N,Aedes aegypti,16,Exact
2019-08-14,2019,8,33,1893364,4271,San Bernardino,Ontario,-117.665554,34.069908,BGSENT,1,1,N,Aedes aegypti,7,Exact
2019-08-14,2019,8,33,1893365,4272,San Bernardino,Ontario,-117.663629,34.069051,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-08-14,2019,8,33,1893366,4273,San Bernardino,Ontario,-117.663262,34.067694,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-14,2019,8,33,1893367,4274,San Bernardino,Ontario,-117.6623,34.069455,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-08-14,2019,8,33,1893368,4275,San Bernardino,Ontario,-117.665967,34.067719,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-08-15,2019,8,33,1893369,4276,San Bernardino,Montclair,-117.711995,34.050903,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-15,2019,8,33,1893370,4277,San Bernardino,Montclair,-117.708724,34.050603,BGSENT,1,1,N,Aedes aegypti,6,Exact
2019-08-15,2019,8,33,1893371,4278,San Bernardino,Montclair,-117.709642,34.050164,BGSENT,1,1,N,Aedes aegypti,24,Exact
2019-08-15,2019,8,33,1893372,4279,San Bernardino,Pomona,-117.711885,34.049993,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-08-15,2019,8,33,1893373,4280,San Bernardino,Montclair,-117.70965700000001,34.051439,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-08-20,2019,8,34,1898769,4281,San Bernardino,Chino,-117.658014,34.026169,BGSENT,1,1,N,Aedes aegypti,11,Exact
2019-08-20,2019,8,34,1898770,4282,San Bernardino,Chino,-117.659183,34.027754,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-08-20,2019,8,34,1898771,4283,San Bernardino,Chino,-117.656983,34.028248,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-08-20,2019,8,34,1898772,4284,San Bernardino,Chino,-117.659287,34.024511,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-20,2019,8,34,1898773,4285,San Bernardino,Chino,-117.655631,34.026266,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-08-21,2019,8,34,1898774,4286,San Bernardino,Montclair,-117.70504,34.053646,BGSENT,1,1,N,Aedes aegypti,13,Exact
2019-08-21,2019,8,34,1898775,4287,San Bernardino,Montclair,-117.706295,34.052721,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-08-21,2019,8,34,1898776,4288,San Bernardino,Montclair,-117.70577,34.051904,BGSENT,1,1,N,Aedes aegypti,9,Exact
2019-08-21,2019,8,34,1898777,4289,San Bernardino,Montclair,-117.703866,34.051947,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-21,2019,8,34,1898778,4290,San Bernardino,Montclair,-117.706246,34.053889,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-21,2019,8,34,1898993,297,San Bernardino,Upland,-117.669404,34.113898,BGSENT,1,1,N,Aedes aegypti,6,Exact
2019-08-22,2019,8,34,1898779,4291,San Bernardino,Ontario,-117.666104,34.066160000000004,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-22,2019,8,34,1898781,4293,San Bernardino,Ontario,-117.668579,34.065759,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-22,2019,8,34,1898783,4295,San Bernardino,Ontario,-117.6689,34.063954,BGSENT,1,1,N,Aedes aegypti,7,Exact
2019-08-22,2019,8,34,1898995,299,San Bernardino,Montclair,-117.68313,34.078484,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-08-22,2019,8,34,1898996,300,San Bernardino,Chino,-117.719629,34.035015,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-08-22,2019,8,34,1898997,301,San Bernardino,Chino Hills,-117.748065,34.007994,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-08-22,2019,8,34,1898998,302,San Bernardino,Chino Hills,-117.713099,33.96704,BGSENT,1,1,N,Aedes aegypti,8,Exact
2019-08-22,2019,8,34,1898999,303,San Bernardino,Chino Hills,-117.72279,33.974989,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-26,2019,8,34,1903508,4296,San Bernardino,Chino,-117.690921,34.012622,BGSENT,1,1,N,Aedes aegypti,7,Exact
2019-08-26,2019,8,34,1903509,4297,San Bernardino,Chino,-117.690325,34.012647,BGSENT,1,1,N,Aedes aegypti,6,Exact
2019-08-26,2019,8,34,1903510,4298,San Bernardino,Chino,-117.692021,34.013238,BGSENT,1,1,N,Aedes aegypti,16,Exact
2019-08-26,2019,8,34,1903511,4299,San Bernardino,Chino,-117.691686,34.014696,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-08-27,2019,8,35,1903512,4303,San Bernardino,Chino,-117.698551,34.040109,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-08-27,2019,8,35,1903513,4304,San Bernardino,Chino,-117.695985,34.040172,BGSENT,1,1,N,Aedes aegypti,6,Exact
2019-08-27,2019,8,35,1903514,4305,San Bernardino,Chino,-117.697451,34.040538,BGSENT,1,1,N,Aedes aegypti,14,Exact
2019-08-27,2019,8,35,1903515,4306,San Bernardino,Chino,-117.697451,34.039212,BGSENT,1,1,N,Aedes aegypti,12,Exact
2019-08-27,2019,8,35,1903516,4307,San Bernardino,Chino,-117.698894,34.040487,BGSENT,1,1,N,Aedes aegypti,18,Exact
2019-08-28,2019,8,35,1903517,4308,San Bernardino,Upland,-117.629022,34.09642,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-08-28,2019,8,35,1903518,4309,San Bernardino,Upland,-117.630495,34.095954,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-08-28,2019,8,35,1903520,4311,San Bernardino,Upland,-117.629469,34.096803,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-08-28,2019,8,35,1903521,4312,San Bernardino,Rancho Cucamonga,-117.627463,34.096397,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-08-28,2019,8,35,1903790,4278,San Bernardino,Montclair,-117.709642,34.050164,BGSENT,1,1,N,Aedes aegypti,9,Exact
2019-08-29,2019,8,35,1903522,4313,San Bernardino,Chino Hills,-117.751439,34.006544,BGSENT,1,1,N,Aedes aegypti,9,Exact
2019-08-29,2019,8,35,1903523,4314,San Bernardino,Chino Hills,-117.75028,34.006576,BGSENT,1,1,N,Aedes aegypti,9,Exact
2019-08-29,2019,8,35,1903524,4315,San Bernardino,Chino Hills,-117.751746,34.005616,BGSENT,1,1,N,Aedes aegypti,15,Exact
2019-08-29,2019,8,35,1903525,4316,San Bernardino,Chino Hills,-117.751104,34.005692,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-08-29,2019,8,35,1903526,4317,San Bernardino,Chino Hills,-117.751291,34.005131,BGSENT,1,1,N,Aedes aegypti,15,Exact
2019-08-29,2019,8,35,1903791,305,San Bernardino,Ontario,-117.642315,34.075438,BGSENT,1,1,N,Aedes aegypti,8,Exact
2019-08-29,2019,8,35,1903792,306,San Bernardino,Chino,-117.699696,34.039469,BGSENT,1,1,N,Aedes aegypti,13,Exact
2019-08-29,2019,8,35,1903793,307,San Bernardino,Rancho Cucamonga,-117.616624,34.105011,CO2,1,1,N,Aedes aegypti,1,Exact
2019-08-29,2019,8,35,1903794,304,San Bernardino,Montclair,-117.694197,34.075183,BGSENT,1,1,N,Aedes aegypti,7,Exact
2019-09-03,2019,9,36,1907502,4318,San Bernardino,Chino,-117.700266,34.040314,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-09-03,2019,9,36,1907503,4319,San Bernardino,Chino,-117.698826,34.038315,BGSENT,1,1,N,Aedes aegypti,6,Exact
2019-09-03,2019,9,36,1907504,4320,San Bernardino,Chino,-117.700246,34.037648,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-09-03,2019,9,36,1907505,4321,San Bernardino,Chino,-117.701254,34.03913,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-09-03,2019,9,36,1907506,4322,San Bernardino,Chino,-117.699696,34.039268,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-09-04,2019,9,36,1907507,4323,San Bernardino,Chino Hills,-117.753257,34.00601,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-09-04,2019,9,36,1907508,4324,San Bernardino,Chino Hills,-117.752524,34.006189,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-09-04,2019,9,36,1907509,4325,San Bernardino,Chino Hills,-117.751654,34.005437,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-09-04,2019,9,36,1907510,4326,San Bernardino,Chino Hills,-117.750736,34.005141,BGSENT,1,1,N,Aedes aegypti,7,Exact
2019-09-04,2019,9,36,1907511,4327,San Bernardino,Chino Hills,-117.753028,34.004741,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-09-04,2019,9,36,1907513,4329,San Bernardino,Rancho Cucamonga,-117.586407,34.113292,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-09-04,2019,9,36,1907515,4331,San Bernardino,Rancho Cucamonga,-117.587599,34.114368,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-09-04,2019,9,36,1907688,4278,San Bernardino,Montclair,-117.709642,34.050164,BGSENT,1,1,N,Aedes aegypti,22,Exact
2019-09-05,2019,9,36,1907512,4328,San Bernardino,Rancho Cucamonga,-117.585765,34.113769,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-09-05,2019,9,36,1907514,4330,San Bernardino,Rancho Cucamonga,-117.587668,34.112404,BGSENT,1,1,N,Aedes aegypti,6,Exact
2019-09-05,2019,9,36,1907516,4332,San Bernardino,Rancho Cucamonga,-117.585055,34.112596,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-09-09,2019,9,36,1911824,4333,San Bernardino,Montclair,-117.699272,34.069078,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-09-09,2019,9,36,1911825,4334,San Bernardino,Montclair,-117.702383,34.067383,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-09-09,2019,9,36,1911826,4335,San Bernardino,Montclair,-117.7013,34.068152,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-09-09,2019,9,36,1911827,4336,San Bernardino,Montclair,-117.700017,34.067983,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-09-10,2019,9,37,1911829,4338,San Bernardino,Montclair,-117.695435,34.075162,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-09-10,2019,9,37,1911832,4341,San Bernardino,Montclair,-117.695025,34.07443,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-09-10,2019,9,37,1911833,4278,San Bernardino,Montclair,-117.709642,34.050164,BGSENT,1,1,N,Aedes aegypti,29,Exact
2019-09-11,2019,9,37,1911834,4343,San Bernardino,Ontario,-117.642653,34.076381,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-09-11,2019,9,37,1911835,4344,San Bernardino,Ontario,-117.640676,34.075014,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-09-11,2019,9,37,1911836,4345,San Bernardino,Ontario,-117.643507,34.07547,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-09-11,2019,9,37,1911837,4346,San Bernardino,Ontario,-117.641949,34.075005,BGSENT,1,1,N,Aedes aegypti,10,Exact
2019-09-12,2019,9,37,1911839,4296,San Bernardino,Chino,-117.690921,34.012622,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-09-12,2019,9,37,1911842,4297,San Bernardino,Chino,-117.690325,34.012647,BGSENT,1,1,N,Aedes aegypti,26,Exact
2019-09-12,2019,9,37,1911844,309,San Bernardino,Ontario,-117.649008,34.051278,BGSENT,1,1,N,Aedes aegypti,26,Exact
2019-09-12,2019,9,37,1911845,310,San Bernardino,Chino,-117.675866,34.007063,BGSENT,1,1,N,Aedes aegypti,20,Exact
2019-09-12,2019,9,37,1911846,311,San Bernardino,Upland,-117.629137,34.095769,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-09-12,2019,9,37,1911847,312,San Bernardino,Chino Hills,-117.73342,34.005746,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-09-16,2019,9,37,1918154,4278,San Bernardino,Montclair,-117.709642,34.050164,BGSENT,1,1,N,Aedes aegypti,12,Exact
2019-09-17,2019,9,38,1918170,4347,San Bernardino,Montclair,-117.708932,34.064243,BGSENT,1,1,N,Aedes aegypti,6,Exact
2019-09-17,2019,9,38,1918171,4348,San Bernardino,Montclair,-117.708932,34.064243,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-09-17,2019,9,38,1918172,4349,San Bernardino,Montclair,-117.708444,34.06533,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-09-18,2019,9,38,1918174,4350,San Bernardino,Chino,-117.708609,34.021252,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-09-18,2019,9,38,1918175,4351,San Bernardino,Chino,-117.71019,34.021288,BGSENT,1,1,N,Aedes aegypti,26,Exact
2019-09-18,2019,9,38,1918176,4352,San Bernardino,Chino,-117.709621,34.026414,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-09-18,2019,9,38,1918177,4353,San Bernardino,Chino,-117.708357,34.022337,BGSENT,1,1,N,Aedes aegypti,21,Exact
2019-09-19,2019,9,38,1918162,319,San Bernardino,Chino,-117.678295,34.029333,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-09-19,2019,9,38,1918163,320,San Bernardino,Chino,-117.660283,34.029696,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-09-19,2019,9,38,1918164,321,San Bernardino,Chino Hills,-117.720171,34.013123,BGSENT,1,1,N,Aedes aegypti,30,Exact
2019-09-19,2019,9,38,1918179,4360,San Bernardino,Ontario,-117.624529,34.072811,BGSENT,1,1,N,Aedes aegypti,6,Exact
2019-09-19,2019,9,38,1918180,4361,San Bernardino,Ontario,-117.623704,34.074578,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-09-19,2019,9,38,1918181,4362,San Bernardino,Ontario,-117.623016,34.072737,BGSENT,1,1,N,Aedes aegypti,5,Exact
2019-09-19,2019,9,38,1918182,4363,San Bernardino,Ontario,-117.626226,34.071837,BGSENT,1,1,N,Aedes aegypti,11,Exact
2019-09-20,2019,9,38,1918183,4354,San Bernardino,Upland,-117.667548,34.113728,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-09-20,2019,9,38,1918184,4355,San Bernardino,Upland,-117.668795,34.113516,BGSENT,1,1,N,Aedes aegypti,7,Exact
2019-09-20,2019,9,38,1918185,4356,San Bernardino,Upland,-117.669404,34.112614,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-09-20,2019,9,38,1918186,4357,San Bernardino,Upland,-117.671008,34.114391,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-09-20,2019,9,38,1918187,4358,San Bernardino,Upland,-117.669473,34.115347,BGSENT,1,1,N,Aedes aegypti,4,Exact
2019-09-23,2019,9,38,1922133,4278,San Bernardino,Montclair,-117.709642,34.050164,BGSENT,1,1,N,Aedes aegypti,17,Exact
